gene,ensemble_prob
COG7,0.013668616241983572
SIPA1,0.013729186470365444
TTC12,0.013662340257785767
AKAP13,0.014214362299461375
ALKBH2,0.013644324596523849
LPP,0.013743433136569234
SDHC,0.013694407710234082
ZNF367,0.020756924390500794
GYPC,0.0145982607671833
THEM5,0.029304135224405788
CIRBP,0.013946296928893313
TFEC,0.01865271587289764
DHRS9,0.1672281769223743
DHRS11,0.013619175134887945
KAZN,0.015578570005208205
GSTM4,0.013887374914260968
HOXB6,0.020134587330080545
PLXNB2,0.013847291529768683
NMT2,0.01364956251743656
ELOVL5,0.013693846728693325
PXK,0.013687611110123761
ETS2,0.015052709964804864
C18ORF54,0.013938647664240909
MAPK11,0.02347899826216049
COMMD4,0.013708667406911993
LGMN,0.01384736869290019
HOXB3,0.0364332525958217
ARID5B,0.015146620487971028
KCTD9,0.013683692274472612
TMEM101,0.014160193561536125
ZNHIT2,0.015381607756116893
EBF4,0.020778702749195962
ADSL,0.014307395324347638
LDHA,0.013957183239736774
MFAP3L,0.01718974435347932
ACVRL1,0.01659041411514848
EXOC6B,0.013733453242886983
GPX7,0.015206355055823467
MYC,0.050106802504722645
SNTB2,0.013708978740761872
NET1,0.013924185976212504
TYW1B,0.01475013557997239
FGF2,0.04166320370147178
C1ORF53,0.020514363065335748
ADAMTSL4,0.028430876510360168
PI4K2B,0.013878067459765667
ZNF598,0.014109592480159402
CBR1,0.01939956916921581
B3GALNT2,0.013773135828073334
IQCH,0.014281030315684343
A4GALT,0.02093487798837215
HSD11B2,0.07857664042173923
SELL,0.06127792141514119
RNFT1,0.013787649624506853
HYAL1,0.15237856245016662
FLYWCH2,0.013756892215064022
WDR86,0.04573417335383712
GPR176,0.03562118283935453
PDE6G,0.02529989096914199
RPGRIP1L,0.013813383787211463
DEGS2,0.059265747865824586
AGAP3,0.013699998611264872
ITK,0.046085293723697476
EXOSC3,0.01375317897074255
BDKRB1,0.08869742398876457
MED21,0.01368766775796517
GPRC5A,0.04800807703530728
PPP1R3C,0.06461759404479547
MBLAC2,0.013820109737488429
OSCP1,0.015615429536660152
PGAM1,0.01368235760325458
MYH11,0.5059262542750809
BCL9,0.013917516465070499
KLK11,0.3968218253309614
EZH2,0.015357754460459677
DDX10,0.013816905225725868
FUT11,0.013710852620950346
TAF5,0.013630988780462233
TWIST1,0.06980551908932664
SLC6A6,0.013920231040515957
AKAP12,0.19825797853507188
PSIP1,0.013693480587549258
SSX2IP,0.014256500333691734
MORC4,0.013745666677512331
GLI4,0.014550272904278964
BCOR,0.015083304302936836
GTF2I,0.014053102367180142
LRRCC1,0.0137457829830094
ARHGEF33,0.02873533069636729
