gene,mean_tumor,mean_normal,log2fc,t_stat,pvalue,pvalue_adj,neg_log10_padj,cohens_d,significant,direction
IL17RB,6.905842508167793,3.3210606897185695,3.5847818184492235,58.52283494915217,1.5694328240544114e-282,2.276143763044457e-282,281.6428003110269,3.6855458227186637,True,up
SYNGR1,6.716197351594889,3.0643046657194946,3.651892685875395,60.027613294434985,1.5911131021580769e-282,2.307282014296282e-282,281.63689931932055,3.79727729622381,True,up
IGFBP7,12.048477326493504,9.496742436248331,2.5517348902451733,52.14631519313673,2.0761853070388335e-282,3.0102905877165928e-282,281.52139157930634,3.1981516654007147,True,up
THNSL2,8.793625823016875,3.8810765316005,4.912549291416375,55.74680158577269,3.154412116923778e-282,4.573023425247377e-282,281.33979657394633,3.478049502133408,True,up
RHOB,12.505902819483815,9.50350328934218,3.002399530141634,51.41935771175784,4.182370719435569e-282,6.062478522723203e-282,281.217349786943,3.139803559386679,True,up
CEACAM6,14.329416792977927,7.982608960092315,6.346807832885612,58.155151167839385,5.2920643777485246e-282,7.670002540098323e-282,281.11520449222434,3.6594718911289625,True,up
CASP1,8.690149866868392,5.7468952063248535,2.9432546605435386,52.639553939028715,6.9141618910041e-282,1.001965209531342e-281,280.9991473578808,3.2392117257143744,True,up
TBXA2R,5.635784703265229,3.2416627416541512,2.394121961611078,51.58629774383644,8.183804109413798e-282,1.1857988914009495e-281,280.9259889600112,3.15461006102881,True,up
ISLR2,4.886932049864109,0.5100141352134592,4.37691791465065,67.31215607724344,9.438872775295632e-282,1.3674727193643389e-281,280.86408132894167,4.345514611731322,True,up
COL6A1,12.168795302399548,8.863743630070188,3.305051672329361,58.08561972464804,9.460471019745991e-282,1.3704210788888379e-281,280.8631459699676,3.654920383322914,True,up
CD8B,5.948132971515847,1.4278413378608357,4.520291633655011,63.60650604983886,1.0340779270129068e-281,1.4977429276418978e-281,280.82456272247595,4.063114393641793,True,up
PANX2,7.770563833034109,2.695997846481259,5.07456598655285,66.82456628363693,1.304974442706387e-281,1.8898562124403333e-281,280.72357123737135,4.299296178706676,True,up
RASL11B,5.882868174696748,1.6543141962156491,4.228553978481099,59.03021504844354,1.4770214305069853e-281,2.1387317036443576e-281,280.66984369272393,3.725714830353536,True,up
SERPINF1,11.08111665213444,7.502987227463135,3.578129424671306,54.06716984233413,1.7502709963779388e-281,2.5340639386146593e-281,280.5961824313479,3.3518178072820497,True,up
MDFI,8.422688517189817,4.532917742330221,3.8897707748595964,55.00623193834269,2.7718801581978253e-281,4.012633471862078e-281,280.396570508449,3.4242992527046683,True,up
CCRL2,6.989009671429438,3.8111859562822614,3.177823715147176,56.50324901111519,2.8493875801604506e-281,4.124291430255957e-281,280.3846506542323,3.537624580762874,True,up
TNIK,7.903106295984579,3.41303540862978,4.490070887354799,68.07382393696838,4.397684750471409e-281,6.364505950293624e-281,280.1962353031476,4.3920586363043395,True,up
CAMK1G,3.897774894201387,1.0494010082934762,2.8483738859079106,55.16065903596671,5.002514678960813e-281,7.238886494081071e-281,280.1403282330664,3.4383565855631444,True,up
CDH5,9.675331049727669,7.089186532874195,2.586144516853474,52.51612245010032,5.005550680767185e-281,7.242325797301237e-281,280.1401219422658,3.2320681771463615,True,up
ARHGEF37,6.9852716483854955,3.2807456708938725,3.704525977491623,55.94855499218067,6.103181785032695e-281,8.82928036481027e-281,280.0540746923826,3.496667325856043,True,up
GLI4,7.04007445616464,4.131906679348445,2.908167776816195,60.0046602803119,6.742232089304965e-281,9.752490024108537e-281,280.0108844852589,3.7996212624287007,True,up
RPS6KL1,5.7311757886518375,1.978734972268284,3.7524408163835536,62.34902725475552,7.079267890384679e-281,1.02386567988107e-280,279.9897570143687,3.9727245935903372,True,up
NME3,9.40430359721505,6.88199414956931,2.522309447645739,59.83912263949149,8.180615660457636e-281,1.1829964939553453e-280,279.927016542488,3.7875709095881662,True,up
MAOA,10.92663706480043,6.637458129836325,4.289178934964104,57.6638659282883,9.179418066571579e-281,1.327258316390568e-280,279.8770445447578,3.625922495651673,True,up
ASPRV1,4.649678510310936,2.3929525516993406,2.2567259586115958,53.58373871988348,1.559631896594462e-280,2.2547856317919146e-280,279.646894741305,3.317125671545784,True,up
PODNL1,7.311464324118205,2.1015414048577594,5.209922919260446,62.98209803327132,2.3236698164636633e-280,3.3589258689039217e-280,279.4737995808803,4.020597542507877,True,up
ADAMTS16,6.032019954801817,0.5036429091012219,5.528377045700595,63.92968844590659,2.383187476446787e-280,3.4445069880600455e-280,279.4628729298339,4.1055568679266,True,up
LTB,8.012309595084037,3.999855512716237,4.0124540823678,53.52448613162286,5.18037357487063e-280,7.486396223826459e-280,279.12572719121204,3.3140111249242334,True,up
SNHG12,8.171324437046735,5.298160561792802,2.8731638752539332,53.292778619333106,5.229263065898403e-280,7.556054720762838e-280,279.12170490558884,3.296035788024937,True,up
LRRC3,5.434216316531089,2.294537696035599,3.1396786204954896,62.773259772369336,5.887611611646016e-280,8.506220563590627e-280,279.07026336035835,4.006244671874687,True,up
TMOD1,7.332697867400227,4.676664893528497,2.6560329738717297,50.80653672380787,7.538090951109125e-280,1.0889344798012472e-279,278.9629982505627,3.096862049946051,True,up
CALCRL,8.952540062460963,5.959586861118813,2.99295320134215,51.030487949563515,1.2313471506438825e-279,1.7785405991288053e-279,278.7499362166315,3.1163974550594338,True,up
LY96,7.746291338052408,5.031962356153616,2.7143289818987917,54.82226710243977,1.3506437207865654e-279,1.950594441509295e-279,278.7098330177011,3.4147953323840423,True,up
F3,10.803296336540331,6.618560723853744,4.184735612686588,54.970215852910094,1.4340434046867833e-279,2.0707677239601738e-279,278.6838686127723,3.4261266954633474,True,up
ZNF121,6.066314429163181,4.028911461544275,2.037402967618906,54.23266087744774,1.5244436268362416e-279,2.201016912133388e-279,278.6573766204099,3.369882279246959,True,up
CD200R1,4.823214282829763,1.200485095504077,3.622729187325686,60.00644782119927,2.409678066642604e-279,3.478675852843055e-279,278.4585860374439,3.8036207000258986,True,up
FREM2,7.4662691486000945,1.213387926205658,6.2528812223944366,61.96895628865281,2.616774725044402e-279,3.77714980020205e-279,278.42283579089104,3.9534922112886526,True,up
PRR11,6.1049005137748615,1.2955711182298393,4.8093293955450225,65.5613709024852,2.790556592146607e-279,4.027463836222099e-279,278.39496835054865,4.218321012812265,True,up
IRX5,7.6944544945593005,2.4069471125685613,5.287507381990739,57.518842913750866,3.4599708426081046e-279,4.992938352409383e-279,278.3016437961267,3.621005441485107,True,up
BOP1,8.121998192916822,4.694669059712756,3.427329133204066,59.65604125008447,3.559188784144335e-279,5.13544102739817e-279,278.2894222536167,3.7802667887119825,True,up
LRRC25,7.486174094653161,4.385040019578995,3.1011340750741656,50.9382544235167,4.026245288394214e-279,5.808579217110812e-279,278.2359300833802,3.110585343250062,True,up
NRXN3,6.3792366907296145,1.3312689757041107,5.047967715025504,67.23040628957436,4.209982081200917e-279,6.072854929631471e-279,278.21660709332383,4.33546050451254,True,up
TSPAN1,10.346863883700971,4.584052500109419,5.762811383591552,50.1008857449457,4.7486952380677395e-279,6.849043702955519e-279,278.16437006259844,3.0392099016240497,True,up
PADI2,7.511722742095831,3.294626376063623,4.217096366032208,56.31588342666175,7.031896852695427e-279,1.0140774327082169e-278,277.99392888197116,3.5296788696287,True,up
RASA2,6.844973063351503,4.47021981371154,2.374753249639963,54.0867874583954,1.0260869905389843e-278,1.4795369048511986e-278,277.82987419753726,3.3609572983416394,True,up
PLD4,6.031049921137906,1.0292996803127403,5.0017502408251655,62.171582173597336,1.1365160303319427e-278,1.6385518516045568e-278,277.785539810913,3.9651645037594165,True,up
PDLIM3,8.920594957497247,5.662682459261043,3.2579124982362044,51.28940831821905,1.4841121153271776e-278,2.1394115862727165e-278,277.669705656545,3.141475697019376,True,up
ISG15,10.340849814881054,6.333363683000562,4.0074861318804915,55.83362202314871,1.4861136331936912e-278,2.1420157930026097e-278,277.66917733145533,3.4941872332639927,True,up
SOCS7,5.947549031885621,3.2988929721869713,2.6486560596986495,61.19466064221875,1.4967743123431366e-278,2.1570985957499276e-278,277.6661300038954,3.8934273302463507,True,up
TTLL3,8.797832261460494,5.583216022782394,3.2146162386781,57.049271998065066,1.5242847124674212e-278,2.1964574831016644e-278,277.6582771989696,3.5855750983266845,True,up
ANKRD65,8.702049283792347,3.975863347088922,4.726185936703425,60.02464497676552,1.706466185444416e-278,2.4586541001039153e-278,277.60930256641495,3.8070879310279873,True,up
GDF15,9.941252217260434,5.095915445485708,4.845336771774726,51.835177585450374,1.7504976346253856e-278,2.5217633115649732e-278,277.59829567799494,3.1857729207049585,True,up
MMP19,8.737547648664544,6.125999378465774,2.61154827019877,48.78809429511273,1.848196990440383e-278,2.662159713777114e-278,277.5747658929893,2.901126787334326,True,up
IDUA,8.135114256676193,4.913116745656546,3.221997511019647,64.77774087242834,1.92475519415204e-278,2.7720713900044982e-278,277.5571955893972,4.157350510764778,True,up
CSF1,9.298369871316611,6.200641532066957,3.097728339249654,52.724436854604896,3.306829686600372e-278,4.76193877795146e-278,277.3222161924189,3.2569193865452015,True,up
ITGB8,8.498347428900928,2.4159756478562158,6.082371781044712,62.76024777596268,5.160010851111147e-278,7.429604090472747e-278,277.12903432835304,4.0101581128977815,True,up
FAM149A,6.95079135367498,2.3392050780639413,4.611586275611039,66.16880462008088,5.87733254698537e-278,8.461325561680156e-278,277.07256159452277,4.260630870922138,True,up
STAC3,6.119724991007498,3.1826946481035647,2.9370303429039333,57.0620848173065,7.129041381672494e-278,1.0262008466857183e-277,276.9887676313579,3.5882360846505548,True,up
SH2D3C,8.305992556357438,5.923109377557997,2.3828831787994416,52.225792288866785,8.531309306246097e-278,1.2278915765546917e-277,276.9108399799236,3.2189454172258127,True,up
TMEM176A,10.039739605535575,6.519100093717526,3.5206395118180485,55.59655014491403,1.169164464920892e-277,1.6825308896542992e-277,276.7740369538004,3.478616369551277,True,up
ITGAM,8.8786846270233,5.048653206017377,3.8300314210059234,57.873520882616695,1.1898436413806863e-277,1.7120657818216397e-277,276.7664795526651,3.649419242172873,True,up
C1QTNF1,8.584260100799936,5.4979940723950795,3.0862660284048564,51.947136772014815,1.8811520469826633e-277,2.706434833440485e-277,276.5676024255535,3.1979209625747718,True,up
TMEM37,8.08413450274653,4.428350687306093,3.6557838154404365,55.08148838897601,1.9705810431124566e-277,2.8347261149186134e-277,276.54748889533386,3.44023118694273,True,up
HLA-F-AS1,5.079889865137619,1.9349207718526817,3.1449690932849372,58.89051365054467,2.1907995450610841e-277,3.1511028806023924e-277,276.5015374172803,3.7257658906868114,True,up
SCD5,7.913113737649195,3.6738384572553655,4.23927528039383,61.690766088831154,2.2517979153505315e-277,3.238414962434997e-277,276.48966750260274,3.9329739220277906,True,up
SERTAD4,6.485735900794908,1.6784007620352068,4.807335138759701,65.14928550971499,2.419066379083124e-277,3.4785161309695286e-277,276.458605978342,4.187423530507569,True,up
TUSC3,9.003129194535042,4.363313510116932,4.63981568441811,63.46470277041837,3.385718931034152e-277,4.867884854906582e-277,276.31265970313507,4.064043319263687,True,up
ZNF221,3.6074149443242542,0.822565240424963,2.784849703899291,63.6483988912728,3.5608785546593175e-277,5.119054148323379e-277,276.2908102765459,4.0881609358311675,True,up
UNC13D,9.923752676668322,6.236196600893587,3.6875560757747348,62.69239299236436,3.9338993225723873e-277,5.654562077427744e-277,276.2476010237573,4.007383001446763,True,up
TOX3,8.1874404430762,0.8975365895732179,7.289903853502983,68.40394771361558,5.31990737954937e-277,7.645800951298976e-277,276.1165770124742,4.443542267172846,True,up
SPON2,9.479254414471932,5.827827880349071,3.6514265341228604,56.21404829726991,5.396000904825975e-277,7.754148586058621e-277,276.11046588123867,3.52686274006358,True,up
RAB32,8.694009807027346,6.256081586480382,2.437928220546964,56.31988631036752,7.115803989764926e-277,1.0224198617781516e-276,275.990370722393,3.535125642445332,True,up
SMOC2,8.47719722019419,4.351143315220616,4.126053904973574,54.551494951390005,7.677493791767066e-277,1.1029808656512746e-276,275.9574320215708,3.401524666557833,True,up
PDLIM4,8.019988594437423,3.6486329165981344,4.371355677839289,53.17136654567987,8.370707556547755e-277,1.2024136142289963e-276,275.91994611512985,3.295726182159828,True,up
CD53,10.175161641179265,7.129073559288498,3.046088081890767,57.24578570510589,1.1726797313193131e-276,1.6842802364065856e-276,275.77358564739717,3.6050622087099407,True,up
PDZK1IP1,9.940610111607784,4.746970093060643,5.193640018547141,57.250212077004875,1.1781686919539078e-276,1.6919426470334157e-276,275.77161436263214,3.6073484367771784,True,up
ERAP2,9.338923832305092,4.134693534097128,5.204230298207964,55.53513509876792,1.3671954950769897e-276,1.9631433419050856e-276,275.7070479885683,3.4767545030554032,True,up
KCNN3,5.633512893146215,1.4081606463145933,4.225352246831622,62.91385561862297,1.55922062959922e-276,2.2385778668030624e-276,275.6500277944971,4.025193863283817,True,up
KLHL35,5.886606417221653,0.894163880223378,4.992442536998276,69.08988331745742,1.8446979614450344e-276,2.64809248718609e-276,275.5770668508135,4.478557220091394,True,up
GLIPR2,9.204379133976527,6.228429821744243,2.9759493122322844,61.35871677534007,2.1842245084466905e-276,3.1350784491501625e-276,275.5037515873351,3.9109525859092176,True,up
SLC16A14,8.195499304055913,2.087702345111783,6.10779695894413,65.34620062842076,2.7497368597103926e-276,3.946258542231009e-276,275.4038144650073,4.204584374734222,True,up
TMEM105,5.214132766719504,0.4766233759727358,4.7375093907467685,68.44635056863771,2.879150790055907e-276,4.131446000464236e-276,275.38389791926085,4.438685910083464,True,up
CCDC3,8.183262997086542,5.043586198399312,3.13967679868723,50.516248897727195,2.9228674185444295e-276,4.193629549448753e-276,275.37740993623026,3.08580585948784,True,up
FHOD3,6.64361380009893,1.3272883394946549,5.316325460604276,64.23546398198974,3.2856716083994962e-276,4.7135529237238005e-276,275.3266516123012,4.123208093118072,True,up
MIAT,8.088674325995076,3.055746168634896,5.03292815736018,59.58926913412659,4.586011001865136e-276,6.578132506396447e-276,275.1818973825686,3.780914945041128,True,up
IRAK3,8.804283849922193,5.056088926781091,3.748194923141102,58.83340141119869,5.119870470653575e-276,7.342936943942581e-276,275.13413020119646,3.7249550684905777,True,up
IL11RA,7.351595007820004,4.966208262996324,2.3853867448236796,51.02522427848101,5.72879667141146e-276,8.215188647973673e-276,275.0853824592729,3.128651397263176,True,up
COMTD1,7.611137006173923,4.449813342356387,3.1613236638175364,59.03628094874342,5.861398559308177e-276,8.404244919415248e-276,275.0755012997215,3.740167233471977,True,up
CTF1,7.260292933497603,4.060262102220469,3.200030831277134,57.943486831012194,6.075388194286842e-276,8.709932755113564e-276,275.05998519794247,3.6589375045764907,True,up
ZNF704,6.89724642018128,3.3731128962027674,3.5241335239785125,55.861187253443305,6.295372067229403e-276,9.024133289480978e-276,275.04459449863793,3.503057165134689,True,up
CREB5,6.976601849201689,3.260815338089092,3.715786511112597,55.17636635383383,8.00564732239248e-276,1.1474238941135523e-275,274.94027611055117,3.451637062423795,True,up
PRDM8,5.679464127736868,1.9256176634453719,3.7538464642914957,61.376290857438825,8.41490097951861e-276,1.2059235867596065e-275,274.9186802103551,3.913720676979449,True,up
HLA-DOB,7.1378745242023,3.212361684471132,3.9255128397311685,54.965733292325474,8.424899922982966e-276,1.2071990420489221e-275,274.9182211178589,3.435744307134254,True,up
SIMC1P1,5.075077375722866,2.2332772616992296,2.841800114023637,53.231842754780246,1.3731049440072815e-275,1.967257552799165e-275,274.70613877864844,3.3046998158992027,True,up
RNASE4,9.576465531469411,6.246292256897028,3.3301732745723838,55.636252317251945,2.0915667210359186e-275,2.996212282866163e-275,274.52342741994073,3.4874554125899326,True,up
ASB16,4.25118499356042,1.2531894972930466,2.9979954962673734,62.476902456703876,2.636443261708082e-275,3.776266710968056e-275,274.4229373398477,3.9961221976006907,True,up
KLF7,6.984442933793907,4.730239955315738,2.254202978478169,54.32281339845316,2.7834644540438835e-275,3.986330399182128e-275,274.3994267084968,3.3882674680013203,True,up
FAM171A2,5.86385481197052,1.2412108040716625,4.622644007898858,62.19705761056198,3.731556406225215e-275,5.3434409122510705e-275,274.27217898867366,3.9809272371071973,True,up
GSTO2,6.90568088913465,1.6415926331153898,5.26408825601926,65.89766653664225,3.924061609420568e-275,5.618368414061562e-275,274.2503897861476,4.24804282449698,True,up
ELOVL6,7.573432198657867,2.5396247538081647,5.033807444849703,64.31803367600637,3.9568000334904815e-275,5.664504191806937e-275,274.2468380974839,4.132038171805437,True,up
ZC3H12D,4.664819442050408,1.4096220899079182,3.25519735214249,61.545271759397565,4.462221833670594e-275,6.387227239700997e-275,274.19468763258277,3.9304685770167476,True,up
LRRN2,6.125370736607773,2.398702926299594,3.726667810308179,57.162343350691025,5.683429004235685e-275,8.134204148063215e-275,274.08968493209557,3.603095789725282,True,up
SPATA6,6.060124311682497,3.224725938644962,2.8353983730375347,55.92164020713269,6.140994880534586e-275,8.787934057255824e-275,274.0561132105906,3.510156034235969,True,up
IL12RB1,6.176587501468465,2.5763462410006244,3.60024126046784,60.85953777117697,7.283864376180111e-275,1.042205444604255e-274,273.9820466623577,3.877917670820616,True,up
SUSD5,5.904424912733607,1.9068171359815103,3.9976077767520963,52.962199926048775,1.2210936873833158e-274,1.746963829872784e-274,273.7577160868026,3.2856275288730816,True,up
KIAA1614,5.059695350149063,1.9824589365282008,3.077236413620862,59.90186356116683,1.3738423072205984e-274,1.9652384879069654e-274,273.70658473908134,3.807775278065602,True,up
STX11,7.453306359315008,4.522241485705286,2.9310648736097225,56.76897809649478,2.351223174016555e-274,3.3629133953581393e-274,273.47328431686685,3.5752357349279205,True,up
PRR7,5.383832117297329,1.9259813510519557,3.4578507662453735,56.87859132844441,2.553058557922593e-274,3.651119671613851e-274,273.4375739320818,3.5854792338767316,True,up
ZIK1,5.780750514283584,1.6528319475389455,4.127918566744638,65.20185585609167,2.741827417547848e-274,3.9205669672238263e-274,273.40665112355816,4.199141238478743,True,up
TNFAIP8L2,6.788138286155052,3.6724118242711334,3.115726461883918,50.073444928195876,3.3500040275626657e-274,4.789581500104561e-274,273.319702432334,3.0563225592135326,True,up
TMEM169,4.314973288306669,0.6350228482518204,3.679950440054849,65.12298004772087,3.4042457184610703e-274,4.866498824074602e-274,273.3127833772301,4.195501467248938,True,up
TRIM36,5.662045095149022,1.0293398718355267,4.632705223313495,68.12864427770424,4.0191925667516935e-274,5.74484120977545e-274,273.240721970922,4.414350513298715,True,up
KATNAL2,4.988316291293963,1.5733967278173118,3.4149195634766514,60.99856828757775,4.256984987856396e-274,6.083938737685751e-274,273.21581516773193,3.890119399403041,True,up
RGL3,8.624373521317972,5.163059660511668,3.461313860806304,60.20123804838192,4.5516235066985626e-274,6.504180000597087e-274,273.18680744832045,3.8312434873210246,True,up
CLEC11A,7.608018565540771,4.835624116915257,2.772394448625514,50.090582154638234,4.5654053670086257e-274,6.523025538035734e-274,273.18555092118527,3.058257232769911,True,up
TLR8,6.7380322497930445,2.6373341530393826,4.100698096753662,54.98666833099511,4.889313341124115e-274,6.984915002027247e-274,273.15583887435656,3.4419523378531265,True,up
PIK3R5,7.880991087084227,4.834025599897036,3.046965487187191,58.24968239276929,6.376249609226545e-274,9.107980523594179e-274,273.0405779067465,3.686828117415823,True,up
FRRS1,6.026800956578996,2.4034870544097298,3.6233139021692664,63.88110593164899,7.404233262081749e-274,1.0575000860274323e-273,272.9757195886231,4.103171091643497,True,up
CATSPER2,4.474833780086111,1.3701864665667995,3.104647313519311,62.5724736826046,1.0485799938338277e-273,1.497426207234945e-273,272.8246545703278,4.00721881031396,True,up
UGCG,8.462556705717981,5.87987608995636,2.582680615761621,48.105418216182564,1.313104190629624e-273,1.8749366569088963e-273,272.7270133999467,2.866047540349499,True,up
KLRG1,4.57304387973661,1.7038586165333596,2.86918526320325,52.76372339483821,1.3713471452027538e-273,1.957845319973678e-273,272.7082216227144,3.2732213147188696,True,up
UCP3,4.392335638992326,1.5255109102070146,2.8668247287853115,60.560663426575175,1.95512983221109e-273,2.7909376736838662e-273,272.5542498619268,3.861800231959813,True,up
APBA2,7.802556961533551,2.786676044090437,5.015880917443114,65.72359686925338,2.827261306948125e-273,4.035376473708211e-273,272.3941159422735,4.240096285207841,True,up
MYLK4,4.783010697184233,1.7474545541998299,3.035556142984403,52.534406858154846,4.289761198233006e-273,6.1220208526614445e-273,272.2131051954541,3.2568447736435377,True,up
TLE6,6.060641706406411,2.1429711308291095,3.9176705755773016,58.98912059453907,9.190170858205848e-273,1.3113809202266456e-272,271.882271139337,3.7446983862177756,True,up
PIR,8.054322020590456,4.233633539625071,3.8206884809653854,60.14939518722971,9.198674357114834e-273,1.3124238504839423e-272,271.8819258858451,3.83069519759262,True,up
P2RX5,6.0134546250423515,2.414803446276759,3.5986511787655924,56.25947415221622,1.0111293873929025e-272,1.4424448058561779e-272,271.84090079582955,3.541219662362383,True,up
KLC3,6.245873852811722,0.9170676941185547,5.328806158693167,68.73039453471985,1.8607269140976573e-272,2.6541087871042406e-272,271.5760812801638,4.462949268864209,True,up
THEMIS,5.412953136958295,1.379621125928123,4.033332011030172,59.03733893845397,2.9526426953203834e-272,4.2110518824860095e-272,271.3756094077988,3.7501693680402473,True,up
TIGD4,3.4029943246404244,0.5846954229642652,2.818298901676159,59.22692596478879,4.808826192141281e-272,6.857446073061282e-272,271.1638375990007,3.776811899894057,True,up
TNFRSF10C,7.255196596855837,3.7915462532701936,3.463650343585644,50.90354759093321,5.1866639214535745e-272,7.395287455040749e-272,271.1310449402997,3.131673080773972,True,up
MLLT11,6.917250990248828,2.221565129319119,4.695685860929709,58.995017829764336,7.096933451621632e-272,1.0117688930640443e-271,270.99491867714954,3.747374642121251,True,up
CD160,3.6577513995630477,0.9902554610066044,2.6674959385564434,58.64510117319933,1.1065178132745774e-271,1.5772939790624766e-271,270.80208735449236,3.7240702796108476,True,up
NT5M,5.204503187148118,2.0028677526967673,3.201635434451351,62.03011639818208,1.3795828929184233e-271,1.9662814817853916e-271,270.7063543109008,3.9726278745317476,True,up
LRRC4,6.728911428339842,2.186251062672747,4.5426603656670945,56.45204762003279,1.9156585527408314e-271,2.729981172708623e-271,270.563840348057,3.5589187811028875,True,up
ESR1,6.894319832782242,1.6098708678986398,5.284448964883602,65.68886592667155,3.074176302042865e-271,4.380402186023724e-271,270.35848601297715,4.242877837398945,True,up
PCDHAC2,6.388362697072348,1.0068627824505083,5.381499914621839,62.74299496073993,3.1466829269785877e-271,4.4831356031366576e-271,270.3484181246624,4.026552873867758,True,up
LTB4R2,5.712958391225673,3.0202538983455893,2.6927044928800834,56.793365456210424,3.2319131047347627e-271,4.603967501117233e-271,270.3368677506668,3.585044960904238,True,up
SLAMF1,5.706405877975187,2.1465384934979626,3.5598673844772244,54.75224725023397,3.9991140259199664e-271,5.696132074258621e-271,270.2444199494174,3.4318305808771834,True,up
BAIAP3,7.899665096479713,3.5215778343531245,4.378087262126588,51.90344651872593,4.632708494958429e-271,6.597736002801827e-271,270.180605065999,3.2135523782915483,True,up
GNA14,7.668228589204021,4.1799991772428235,3.488229411961197,53.01839901024052,5.551661389461114e-271,7.905450683683707e-271,270.1020733662305,3.3001037021964073,True,up
TMEM45A,8.525553069165168,4.1945045630179445,4.331048506147224,59.17687204887738,5.652491599795281e-271,8.04798765103045e-271,270.0943126986765,3.7631458518355068,True,up
CD38,7.208658655957392,2.982672238289477,4.225986417667915,55.265772196206036,6.30199677501602e-271,8.971586960000777e-271,270.04713072897243,3.4711187495956404,True,up
SPOCK2,10.14781170689029,6.7711360927401545,3.376675614150135,52.45285375619924,6.946948715730367e-271,9.888465741256e-271,270.0048710867441,3.2567628217378837,True,up
FRZB,7.96259634223381,4.380208687817536,3.582387654416274,49.20898543187773,1.0382604693520595e-270,1.4776952346549714e-270,269.83041512721024,2.996289070097931,True,up
CA12,8.49148723619737,2.045901985525574,6.4455852506717966,55.93532497703883,1.1592763360280534e-270,1.6497162989124604e-270,269.7825907348227,3.5221676290931767,True,up
PPP1R3E,6.103524065923799,3.619318508638256,2.484205557285543,53.541495435279934,1.998145318854714e-270,2.8431063946299556e-270,269.54620688785224,3.341681200221377,True,up
HES6,7.953084575314403,3.1811637420513224,4.7719208332630805,63.28546430365448,2.6013428273313625e-270,3.7009003238878984e-270,269.43169261157294,4.068445063814952,True,up
SYNGR3,5.554101007637293,1.0685177465975684,4.485583261039724,60.502186606570405,3.5629809494815613e-270,5.068355394406893e-270,269.2951329398781,3.8633501588357384,True,up
ESM1,7.819384970929082,3.58933368626932,4.230051284659762,48.204247566949256,3.6103927007260414e-270,5.135133895672746e-270,269.2894482279394,2.9075040813382613,True,up
CD40,9.148746472090924,6.0136523986312955,3.135094073459628,58.20620715938687,4.7992402743285825e-270,6.825171994016027e-270,269.1658863999486,3.693385015072235,True,up
CHIT1,8.964363891771281,2.1268379254757472,6.837525966295534,53.33950999551186,5.5099232639309645e-270,7.83484558342552e-270,269.105969558599,3.3274318058797476,True,up
MAPK8IP2,6.622619154192483,1.0958483048704806,5.526770849322002,68.3683106519788,6.347359868827973e-270,9.024472048523891e-270,269.04457819586213,4.4432371078634,True,up
CD8A,7.960092105977328,3.983590947701321,3.976501158276007,53.446844781989526,7.824706889277538e-270,1.1123476952070785e-269,268.9537594407149,3.336046365620524,True,up
CNFN,5.111609103781454,0.8057961188912373,4.305812984890217,64.65255030391332,8.227084066875167e-270,1.1693976653990242e-269,268.9320377775291,4.177248250212609,True,up
A4GALT,8.34990156484766,5.140980663303075,3.2089209015445848,55.07792581186813,8.545469299770815e-270,1.2144958050101186e-269,268.9156039809528,3.459889490324264,True,up
C10ORF95,5.5855904204475495,1.863741685124943,3.7218487353226064,51.27998269921109,9.973280710545494e-270,1.417235310904835e-269,268.84855803560777,3.1879716229433526,True,up
TIMP1,13.129818391303147,9.954072944929797,3.17574544637335,47.801870887740904,1.2763749351331916e-269,1.813535312645272e-269,268.7414739835422,2.8004839123228,True,up
PLLP,8.615706036019734,4.604585387617168,4.011120648402566,56.34191929639655,1.293583366580955e-269,1.837748204481879e-269,268.7357139928929,3.5553408679869927,True,up
SIGLEC7,5.980852481642729,2.680387963979194,3.300464517663535,52.9490035030369,1.3116747603398638e-269,1.8632090660840114e-269,268.7297384112592,3.298533920516103,True,up
AKR1B1,10.438822792123142,6.788217163859122,3.65060562826402,64.58099046276122,1.5280251858907915e-269,2.170250121809468e-269,268.6634902107313,4.165843482771841,True,up
TLL1,5.1656144176894685,1.592579551313119,3.5730348663763496,57.13034661923351,1.563586873009112e-269,2.2204712237432915e-269,268.6535548507049,3.614509996414701,True,up
LAX1,6.292394844840018,1.8205036011499185,4.4718912436900995,62.6483610438656,1.5799693263406185e-269,2.243446170244027e-269,268.64908434656616,4.023505058558317,True,up
PLA2G4A,9.142599889143339,3.6809410683138792,5.461658820829459,62.987674512517444,1.6694629178418938e-269,2.3702144760159016e-269,268.6252123537638,4.048584759487287,True,up
TRO,6.381726696263397,2.995023787277353,3.386702908986044,52.665575327122696,1.7453664198163902e-269,2.477658029216031e-269,268.6059586359233,3.2770829837081292,True,up
PDE10A,6.108052867559649,0.6964304426155696,5.411622424944079,67.98405598546077,2.093352248931808e-269,2.9712619905380934e-269,268.52705905266333,4.416420012065464,True,up
SLC22A18AS,5.741758835241849,0.9471286011300574,4.794630234111792,66.60325332191185,2.233972868830441e-269,3.170446445804318e-269,268.49887957838246,4.31812410043426,True,up
PER1,10.666332951776177,7.463870907059494,3.2024620447166825,52.54391558073669,2.3318788209632105e-269,3.308966769194243e-269,268.4803075942871,3.2680559609321227,True,up
KIFC2,8.83702661082404,5.296124954135094,3.5409016566889457,60.25223150006135,2.426393835572363e-269,3.442640149502516e-269,268.4631083706305,3.8469711197859944,True,up
