gene,predicted_prob,rank,percentile,predicted_label,label,is_lcgene_gene,log2fc,pvalue_adj,neg_log10_padj,direction,is_de_significant,mean_tumor,mean_normal,is_query_gene,novel_candidate,novel_candidate_sens
FMO3,0.6355000000000002,1436,86.94,1,0,False,2.68166516146666,1.1960974096917271e-191,190.9222334501395,up,True,7.310787290025543,4.629122128558884,False,False,True
ABO,0.6350666666666668,1437,86.93,1,0,False,2.656090351898677,7.896730750599988e-132,131.1025526695749,up,True,6.2871274044746,3.6310370525759215,False,False,True
CMBL,0.6341666666666671,1439,86.91,1,0,False,6.331971353693133,0.0,300.0,up,True,9.543757926672148,3.211786572979016,False,False,True
APOL4,0.634066666666667,1440,86.9,1,0,False,4.871292971038261,0.0,300.0,up,True,8.079387534974344,3.208094563936084,False,False,True
GJA1,0.6340666666666666,1441,86.89,1,0,False,4.039416723611223,3.71693936874352e-303,300.0,up,True,10.688579475419584,6.649162751808363,False,False,True
FCGR3A,0.6340333333333333,1442,86.88,1,0,False,5.259234605028047,0.0,300.0,up,True,10.913784906700853,5.6545503016728045,False,False,True
RASGRF2,0.6337666666666665,1443,86.87,1,0,False,3.870264367183665,0.0,300.0,up,True,6.229180580919918,2.3589162137362534,False,False,True
UBXN10,0.6337333333333333,1444,86.87,1,0,False,5.624763330550033,0.0,300.0,up,True,7.922521833497218,2.2977585029471843,False,False,True
CLSTN2,0.6331666666666669,1446,86.85,1,0,False,2.5432085277518466,7.901386634610973e-148,147.10229668656837,up,True,4.149476937081551,1.6062684093297046,False,False,True
PLCH2,0.6324333333333336,1448,86.83,1,0,False,3.5048411289445225,7.22747098354668e-181,180.14101364323542,up,True,5.957181000960239,2.452339872015717,False,False,True
PLD4,0.6324000000000001,1449,86.82,1,0,False,5.0017502408251655,1.6385518516045568e-278,277.785539810913,up,True,6.031049921137906,1.0292996803127403,False,False,True
ESYT3,0.6322000000000003,1450,86.81,1,0,False,3.863721698888548,1.1231867161610915e-222,221.94954804154972,up,True,7.377797659902779,3.5140759610142305,False,False,True
CPZ,0.6318333333333329,1451,86.8,1,0,False,6.690424066129859,0.0,300.0,up,True,7.974651043451555,1.284226977321696,False,False,True
HAVCR1,0.6308000000000002,1452,86.79,1,0,False,3.1356654176605696,9.68915024737397e-90,89.01371430953941,up,True,3.880147832620601,0.7444824149600311,False,False,True
FAM83E,0.6308,1453,86.78,1,0,False,4.399897243800245,6.601607829642694e-301,300.0,up,True,8.616609022341716,4.216711778541471,False,False,True
SPESP1,0.6307666666666668,1454,86.77,1,0,False,2.0302866395097205,3.61722283014464e-90,89.44162473676744,up,True,3.655765361246991,1.6254787217372706,False,False,True
C1QTNF3,0.6306666666666665,1455,86.76,1,0,False,4.358622411427299,2.479619439668493e-299,298.60561496753434,up,True,7.235808755509623,2.8771863440823244,False,False,True
DUSP5,0.6306333333333327,1456,86.76,1,0,False,4.254995219666854,0.0,300.0,up,True,9.57163413534593,5.316638915679076,False,False,True
FBLN1,0.6300999999999999,1457,86.75,1,0,False,2.9499909091682195,1.88870730377983e-242,241.72383534022663,up,True,11.33747097820635,8.38748006903813,False,False,True
CEACAM19,0.6298666666666668,1458,86.74,1,0,False,2.4199737298844024,2.838463050083418e-175,174.54691675486444,up,True,6.705757977545479,4.285784247661076,False,False,True
HSPA4L,0.6296666666666663,1459,86.73,1,0,False,5.087108274661726,0.0,300.0,up,True,6.468199031744352,1.3810907570826263,False,False,True
EGFLAM,0.6293999999999998,1460,86.72,1,0,False,4.77955946904015,0.0,300.0,up,True,6.31001795716264,1.5304584881224903,False,False,True
OVOL1,0.6288999999999996,1461,86.71,1,0,False,6.148827326496834,0.0,300.0,up,True,6.723429477480996,0.5746021509841627,False,False,True
ACAP1,0.6288999999999992,1462,86.7,1,0,False,2.5555013251609635,5.192934996469686e-189,188.28458711373293,up,True,7.77916048761489,5.223659162453926,False,False,True
GABRB3,0.6286333333333328,1463,86.69,1,0,False,4.814907506105095,1.9693251444441388e-159,158.70568257396843,up,True,5.420081991151818,0.6051744850467238,False,False,True
PCSK6,0.6280999999999999,1464,86.68,1,0,False,6.865930048387037,0.0,300.0,up,True,8.328534257617353,1.4626042092303153,False,False,True
