gene,predicted_prob,predicted_label,rank,percentile,novel_candidate,is_lcgene_gene,log2fc,pvalue_adj,neg_log10_padj,direction,is_de_significant,mean_tumor,mean_normal,degree,weighted_degree,betweenness_centrality,closeness_centrality,eigenvector_centrality,clustering_coefficient,in_largest_component,mean_edge_weight,node_color,node_size
PLD1,0.0083666666666666,0,7837,28.66,False,False,5.653346989405221,0.0,300.0,up,True,8.302160607201788,2.648813617796568,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.376499999999997
PLD3,0.0087333333333333,0,7788,29.08,False,False,6.113217689220547,0.0,300.0,up,True,12.997172754468885,6.883955065248338,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.392999999999999
PLD6,0.0260666666666666,0,6241,43.2,False,False,4.298362414409364,0.0,300.0,up,True,7.08711426673342,2.788751852324056,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,6.1729999999999965
PLEK2,0.3514333333333334,0,2721,75.24,False,False,6.4970499722189965,0.0,300.0,up,True,8.191499967699572,1.6944499954805758,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,20.814500000000002
PLEKHA1,0.0011333333333333,0,9432,14.11,False,False,4.944180142020131,0.0,300.0,up,True,10.04281561914677,5.098635477126639,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.050999999999998
PLEKHA4,0.4113000000000001,1,2428,77.91,False,False,3.2981644980353737,0.0,300.0,up,True,8.51967930796313,5.221514809927757,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,23.508500000000005
PLEKHA5,0.0117666666666666,0,7400,32.63,False,False,6.632590547066589,0.0,300.0,up,True,9.54640028350873,2.9138097364421407,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.529499999999997
PLEKHA6,0.7187333333333336,1,1103,89.97,False,False,7.2674091843635455,0.0,300.0,up,True,9.731535042706156,2.464125858342611,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,37.34300000000001
PLEKHA7,0.0147333333333332,0,7085,35.5,False,False,5.860294266655134,0.0,300.0,up,True,9.172576169218294,3.31228190256316,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.662999999999994
PLEKHA8,0.0516333333333332,0,5259,52.13,False,False,4.256551864791097,0.0,300.0,up,True,6.8596092413638114,2.603057376572714,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,7.323499999999994
PLEKHB1,0.6836333333333331,1,1253,88.6,False,False,5.758919120299435,0.0,300.0,up,True,9.229219195218064,3.470300074918628,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,35.76349999999999
PLEKHF1,0.0406333333333332,0,5595,49.08,False,False,3.900315838218531,0.0,300.0,up,True,8.109926947088331,4.2096111088698,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,6.828499999999994
PLEKHF2,0.0076333333333333,0,7965,27.46,False,False,5.039442260760578,0.0,300.0,up,True,9.286345285120044,4.246903024359466,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.343499999999999
PLEKHG1,0.1821666666666667,0,3656,66.73,False,False,4.961312683702182,0.0,300.0,up,True,8.922041473165848,3.960728789463665,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,13.197500000000002
PLEKHG2,0.3686,0,2641,75.97,False,False,4.42124036770817,0.0,300.0,up,True,9.923030099793992,5.501789732085823,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,21.587
PLEKHG3,0.0340333333333332,0,5856,46.7,False,False,5.18906072120371,0.0,300.0,up,True,9.101445125092493,3.912384403888781,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,6.531499999999994
PLEKHG4,0.5942999999999998,1,1602,85.43,False,False,5.368609676438757,0.0,300.0,up,True,8.377950895722215,3.0093412192834585,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,31.743499999999994
PLEKHG4B,0.7377666666666662,1,1028,90.65,False,False,5.822983089941302,1.5110414848689235e-215,214.82072361216507,up,True,6.704151222321612,0.8811681323803103,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,38.19949999999998
PLEKHG6,0.6274333333333333,1,1468,86.65,False,False,6.30967697267813,0.0,300.0,up,True,7.624605705694507,1.3149287330163777,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,33.2345
PLEKHG7,0.6010000000000001,1,1579,85.64,False,False,4.101235323246612,6.689760245817383e-234,233.17458944662445,up,True,4.884536805055705,0.7833014818090938,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,32.045
PLEKHH1,0.3282999999999997,0,2836,74.19,False,False,4.872620585293,2.2516480338013764e-260,259.64749949522576,up,True,6.46710844832378,1.5944878630307793,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,19.773499999999984
PLIN1,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#CCCCCC,5.0
PLIN2,0.3927333333333334,0,2513,77.13,False,False,3.798592880506626,0.0,300.0,up,True,10.381444972110549,6.582852091603921,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,22.673000000000002
PLK2,0.4023999999999998,1,2464,77.58,False,False,3.616982316019648,0.0,300.0,up,True,9.634994021712629,6.018011705692981,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,23.10799999999999
PLK3,0.0483666666666666,0,5334,51.45,False,False,3.07222341817823,0.0,300.0,up,True,8.533536045126162,5.461312626947932,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,7.176499999999997
PLOD1,0.0018,0,9194,16.29,False,False,5.437556428321511,0.0,300.0,up,True,11.79792443108307,6.360368002761558,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.081
PLP1,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#CCCCCC,5.0
PLP2,0.0345666666666665,0,5823,47.0,False,False,3.669434495648901,0.0,300.0,up,True,11.267794851942844,7.598360356293943,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,6.555499999999992
PLS1,0.1270666666666667,0,4103,62.66,False,False,7.470195113561457,0.0,300.0,up,True,10.22215416043394,2.751959046872483,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,10.718
PLS3,0.0242666666666665,0,6347,42.23,False,False,4.993621836824661,0.0,300.0,up,True,12.804036586135783,7.810414749311124,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,6.0919999999999925
PLTP,0.4146666666666666,1,2404,78.13,False,False,4.227627331407873,0.0,300.0,up,True,11.334037546086428,7.106410214678555,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,23.659999999999997
PLXDC1,0.1456999999999999,0,3928,64.25,False,False,4.948283672486262,0.0,300.0,up,True,8.076079025306674,3.1277953528204123,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,11.556499999999996
PLXNA1,0.0116999999999999,0,7411,32.53,False,False,5.7915428134297295,0.0,300.0,up,True,10.97231784435618,5.18077503092645,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.526499999999995
PLXNB3,0.7836666666666672,1,835,92.41,False,False,6.047464472620241,4.260444922420556e-269,268.3705450447324,up,True,8.3471337512625,2.299669278642259,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,40.26500000000002
PLXND1,0.0085666666666666,0,7809,28.91,False,False,4.927755652351339,0.0,300.0,up,True,11.806701406896623,6.878945754545287,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.385499999999997
PM20D2,0.0017,0,9225,16.0,False,False,5.170584172123926,0.0,300.0,up,True,8.862205709598083,3.6916215374741568,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.0765
PMAIP1,0.9447333333333322,1,179,98.38,False,True,5.38388710473195,0.0,300.0,up,True,8.254227480944078,2.870340376212128,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#E8524A,47.51299999999995
PMEPA1,0.0985666666666666,0,4391,60.04,False,False,6.146830163024234,0.0,300.0,up,True,11.0458149511969,4.898984788172665,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,9.435499999999998
PMS2P9,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#CCCCCC,5.0
PMVK,0.0026333333333333,0,8959,18.44,False,False,3.954324128673167,0.0,300.0,up,True,9.9820634465068,6.0277393178336345,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.118499999999998
PNCK,0.5318333333333329,1,1868,83.01,False,False,2.604230517282196,3.904840618601527e-100,99.40839668774686,up,True,3.219449687231109,0.6152191699489135,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,28.932499999999983
PNKD,0.0488999999999999,0,5326,51.53,False,False,6.00432461884552,0.0,300.0,up,True,11.373536953257137,5.369212334411617,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,7.2004999999999955
PNLDC1,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#CCCCCC,5.0
PNMA1,0.0006666666666666,0,9608,12.47,False,False,4.369267108145915,0.0,300.0,up,True,9.558160249458991,5.188893141313076,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.029999999999997
PNMA3,0.7585333333333338,1,940,91.45,False,False,2.905371671534548,7.276479695125851e-125,124.1380786782068,up,True,4.208687492308176,1.3033158207736275,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,39.13400000000002
PNMA6A,0.6164333333333338,1,1520,86.17,False,False,4.894443797121214,1.8414095686629103e-227,226.7348496044197,up,True,5.6634058561336005,0.7689620590123861,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,32.73950000000002
PNMT,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#CCCCCC,5.0
PNOC,0.3824666666666669,0,2571,76.61,False,False,3.793518123005272,2.094302531105936e-213,212.67896058239944,up,True,4.4414196261478045,0.6479015031425328,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,22.21100000000001
PNP,0.1932666666666666,0,3589,67.34,False,False,4.483766597492143,0.0,300.0,up,True,10.22252609837324,5.738759500881097,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,13.696999999999996
PNPLA3,0.4628333333333332,1,2183,80.14,False,False,2.1390933031792976,8.272200899340558e-119,118.08237892681112,up,True,3.373236726271167,1.2341434230918698,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,25.827499999999993
PNPLA4,0.1177666666666666,0,4211,61.68,False,False,5.613369993061951,0.0,300.0,up,True,8.325315726877218,2.711945733815268,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,10.299499999999998
PNPO,0.0100333333333333,0,7611,30.7,False,False,6.341713018972455,0.0,300.0,up,True,9.882750258764464,3.5410372397920087,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.4514999999999985
PNRC1,0.0993333333333332,0,4381,60.13,False,False,3.4313309717215086,0.0,300.0,up,True,10.897601499925871,7.466270528204363,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,9.469999999999995
POC5,0.1829333333333333,0,3652,66.77,False,False,4.331371389516068,0.0,300.0,up,True,7.599893633495097,3.2685222439790294,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,13.232
PODNL1,0.6721333333333331,1,1297,88.2,False,False,5.209922919260446,3.3589258689039217e-280,279.4737995808803,up,True,7.311464324118205,2.1015414048577594,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,35.245999999999995
PODXL2,0.5760666666666665,1,1664,84.86,False,False,6.778067416305847,1.858397466941792e-293,292.7308613951654,up,True,9.292397915064722,2.514330498758876,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,30.92299999999999
POF1B,0.8159333333333337,1,698,93.66,False,False,5.5726074883810455,7.000860255063895e-200,199.1548485912612,up,True,6.777794968096164,1.205187479715119,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,41.71700000000002
POFUT1,0.0077333333333333,0,7944,27.66,False,False,6.273365597898979,0.0,300.0,up,True,10.590954918182996,4.317589320284017,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.347999999999999
POFUT2,0.0003666666666666,0,9711,11.55,False,False,4.530266996686956,0.0,300.0,up,True,9.535618556414889,5.0053515597279326,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.016499999999997
POGK,0.0055,0,8326,24.2,False,False,6.044683764424677,0.0,300.0,up,True,10.822141614903904,4.777457850479227,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.2475
POLD4,0.0007,0,9596,12.61,False,False,4.3250858744082326,0.0,300.0,up,True,10.630671952398163,6.305586077989931,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.0315
POLH,0.0222999999999999,0,6475,41.06,False,False,6.046739410257811,0.0,300.0,up,True,8.962109060616532,2.9153696503587208,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,6.003499999999995
POLM,0.0020333333333333,0,9124,16.92,False,False,4.251320325658725,0.0,300.0,up,True,8.898552638787649,4.647232313128924,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.091499999999998
POLR2C,0.1593333333333332,0,3822,65.22,False,False,4.654142519125598,0.0,300.0,up,True,10.844386532903783,6.190244013778186,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,12.169999999999995
POLR2J2,0.7492333333333336,1,982,91.07,False,False,6.647176246965946,0.0,300.0,up,True,7.537847105823016,0.8906708588570701,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,38.71550000000001
POLR2J3,0.1072666666666666,0,4291,60.95,False,False,8.470359960412933,0.0,300.0,up,True,9.648601595019032,1.178241634606099,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,9.826999999999996
POLR3B,0.0925999999999999,0,4452,59.48,False,False,5.164382004477064,0.0,300.0,up,True,7.852115905856526,2.687733901379462,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,9.166999999999994
POLR3G,0.0753666666666666,0,4734,56.92,False,False,4.658030846051727,0.0,300.0,up,True,6.033861932176768,1.3758310861250416,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,8.391499999999997
POLR3GL,0.0134333333333332,0,7220,34.28,False,False,2.988092219622893,0.0,300.0,up,True,9.12885180518282,6.140759585559926,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.6044999999999945
POMC,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#CCCCCC,5.0
POMK,0.1385666666666667,0,3990,63.69,False,False,2.2823646971783043,6.085340485401608e-180,179.21571511722124,up,True,4.867798208152155,2.5854335109738504,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,11.235500000000002
POMT2,0.0041666666666666,0,8592,21.76,False,False,5.385321076617119,0.0,300.0,up,True,8.776883181782106,3.391562105164986,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.187499999999997
POMZP3,0.0617999999999999,0,5000,54.5,False,False,2.936809065705777,0.0,300.0,up,True,7.117369803734204,4.180560738028427,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,7.780999999999995
PON1,0.5532333333333331,1,1760,83.99,False,False,3.04069770339964,4.886388530923888e-134,133.3110120039758,up,True,3.742387607265246,0.7016899038656059,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,29.89549999999999
POPDC2,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#CCCCCC,5.0
POPDC3,0.5891666666666664,1,1622,85.24,False,False,2.786708660678761,9.598346225158488e-83,82.01780358853946,up,True,3.427677660364472,0.6409689996857107,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,31.51249999999999
POR,0.0036333333333333,0,8715,20.63,False,False,5.395642947623114,0.0,300.0,up,True,11.540971504656737,6.145328557033621,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.163499999999998
POU2F3,0.5543333333333333,1,1754,84.04,False,False,5.023868786796574,7.69827184955151e-296,295.11360675670267,up,True,6.452324059130476,1.4284552723339017,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,29.945
POU5F1,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#CCCCCC,5.0
POU6F1,0.0210999999999999,0,6572,40.18,False,False,3.157874605743557,0.0,300.0,up,True,7.286717251396714,4.128842645653156,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.949499999999995
PPARA,0.0133999999999999,0,7223,34.24,False,False,6.30015533817709,0.0,300.0,up,True,9.085112834936684,2.784957496759594,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.602999999999995
PPARD,0.0180333333333332,0,6788,38.21,False,False,4.622295153666481,0.0,300.0,up,True,10.4159185185832,5.793623364916718,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.811499999999994
PPARG,0.7771333333333333,1,865,92.14,False,True,4.179518238269843,1.5478896095850429e-257,256.81026001500817,up,True,7.853204497817228,3.673686259547385,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#E8524A,39.971000000000004
PPARGC1A,0.6015999999999996,1,1577,85.65,False,False,3.895471395598861,3.707980426122903e-158,157.43086256709745,up,True,6.101480979758461,2.2060095841596,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,32.07199999999998
PPARGC1B,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#CCCCCC,5.0
PPBP,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#CCCCCC,5.0
PPFIA2,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#CCCCCC,5.0
PPFIA3,0.1811333333333333,0,3662,66.67,False,False,4.618802846860355,0.0,300.0,up,True,7.153140572424105,2.53433772556375,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,13.151
PPFIA4,0.4172666666666665,1,2391,78.25,False,False,4.223226175563276,3.525492239790496e-234,233.4527802369421,up,True,5.778240529736673,1.5550143541733958,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,23.776999999999994
PPIC,0.0123999999999999,0,7319,33.37,False,False,4.194642116848371,0.0,300.0,up,True,9.901609939536469,5.706967822688096,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.557999999999995
PPIL3,0.0014333333333333,0,9320,15.13,False,False,3.958737851932373,0.0,300.0,up,True,8.204305059857946,4.245567207925573,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.064499999999999
PPIP5K1,0.0019666666666666,0,9143,16.75,False,False,6.196921252676246,0.0,300.0,up,True,8.711433764468833,2.514512511792587,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.088499999999997
PPM1H,0.5084333333333331,1,1962,82.15,False,False,6.851529518454383,0.0,300.0,up,True,8.830881964781385,1.979352446327003,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,27.87949999999999
PPM1J,0.3159333333333331,0,2897,73.64,False,False,3.035828471276746,6.75903401893273e-228,227.17011536770096,up,True,4.893103286536646,1.8572748152599,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,19.21699999999999
PPM1K,0.0097666666666666,0,7648,30.37,False,False,4.328636541167818,0.0,300.0,up,True,7.909654338276606,3.581017797108788,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.439499999999997
PPM1L,0.1239666666666666,0,4135,62.37,False,False,2.690785426792248,1.079479202932407e-218,217.96678572029472,up,True,5.36590751857167,2.6751220917794223,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,10.578499999999998
PPM1N,0.3893999999999999,0,2533,76.95,False,False,2.9282792254759267,4.0316279032142334e-182,181.3945195576732,up,True,4.305803523785754,1.3775242983098277,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,22.522999999999996
PPP1CB,0.0156666666666666,0,6995,36.33,False,False,6.030609430210435,0.0,300.0,up,True,12.726774103515076,6.696164673304639,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.7049999999999965
PPP1R12B,0.2444666666666666,0,3288,70.08,False,False,5.322835479614437,0.0,300.0,up,True,10.088168047465118,4.765332567850681,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,16.000999999999998
PPP1R13L,0.0054,0,8342,24.05,False,False,4.5709008964686,0.0,300.0,up,True,9.59656747005802,5.0256665735894215,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.243
PPP1R14A,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#CCCCCC,5.0
PPP1R14C,0.8145666666666666,1,702,93.62,False,False,3.942980333373624,2.324496934944764e-196,195.6336710221363,up,True,7.657836176047958,3.7148558426743343,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,41.655499999999996
PPP1R1A,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#CCCCCC,5.0
PPP1R1B,0.8919333333333327,1,372,96.62,True,False,5.314647629675168,2.1751178387470974e-175,174.66251720982137,up,True,8.70431649200811,3.389668862332942,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#3A7DBF,45.13699999999997
PPP1R1C,0.3440666666666667,0,2751,74.97,False,False,3.553274141117213,6.436530573160919e-187,186.1913481635322,up,True,4.241859503173072,0.6885853620558585,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,20.483
PPP1R3C,0.7295666666666666,1,1059,90.37,False,False,3.192094746463744,6.583921220708218e-218,217.1815153742746,up,True,7.25169358003708,4.059598833573336,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,37.830499999999994
PPP1R3D,0.0299999999999999,0,6036,45.06,False,False,5.287420343305806,0.0,300.0,up,True,8.170900846865825,2.883480503560019,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,6.349999999999995
PPP1R3F,0.0242999999999999,0,6343,42.26,False,False,3.7427478938404617,0.0,300.0,up,True,6.274404035829768,2.5316561419893064,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,6.093499999999995
PPP1R9A,0.0262999999999999,0,6223,43.35,False,False,6.458285697477082,0.0,300.0,up,True,8.903542326414112,2.4452566289370288,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,6.183499999999995
PPP2R5A,0.0018666666666666,0,9168,16.51,False,False,4.660489883333985,0.0,300.0,up,True,10.808610048528177,6.148120165194192,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.083999999999997
PPP2R5B,0.0069333333333333,0,8088,26.37,False,False,3.149023339599566,0.0,300.0,up,True,8.591693118478808,5.442669778879242,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.3119999999999985
PPP3CC,0.0084333333333333,0,7830,28.73,False,False,2.963058268139912,0.0,300.0,up,True,8.007419914228286,5.044361646088375,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.379499999999998
PPP4R1,0.0049,0,8435,23.21,False,False,5.289054715512937,0.0,300.0,up,True,11.367519885039355,6.078465169526418,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.2205
PPP4R4,0.4285333333333331,1,2337,78.74,False,False,2.448570391474929,1.343465446001409e-118,117.871773499163,up,True,3.758703908316967,1.3101335168420378,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,24.28399999999999
PPT1,0.0011666666666666,0,9419,14.22,False,False,5.236935865583727,0.0,300.0,up,True,12.073257301877,6.8363214362932725,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.052499999999997
PRAF2,0.0150666666666666,0,7049,35.83,False,False,3.4800670505218223,0.0,300.0,up,True,9.321027982227235,5.840960931705413,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.677999999999997
PRAG1,0.0416666666666665,0,5553,49.46,False,False,5.681498836890025,0.0,300.0,up,True,8.942142921601654,3.260644084711629,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,6.874999999999993
PRAP1,0.7065666666666665,1,1147,89.57,False,False,2.028329602796186,5.1101372160656135e-37,36.29156743814708,up,True,2.7528072111748,0.7244776083786141,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,36.79549999999999
PRCP,0.0214666666666666,0,6546,40.42,False,False,6.489395534307438,0.0,300.0,up,True,10.819146566589737,4.3297510322822985,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,5.965999999999997
PRDM11,0.0,0,9796,5.43,False,False,0.0,,,ns,False,,,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#CCCCCC,5.0
PRDM5,0.0604333333333333,0,5026,54.26,False,False,2.8803286416836444,1.5329603644359246e-254,253.81446907393183,up,True,5.283569906842673,2.4032412651590285,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,7.719499999999998
PRDM8,0.1928333333333332,0,3592,67.31,False,False,3.753846464291496,1.2059235867596065e-275,274.9186802103551,up,True,5.679464127736868,1.925617663445372,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,13.677499999999993
PRDX2,0.0230999999999999,0,6429,41.48,False,False,3.542084182883615,0.0,300.0,up,True,11.398160716130167,7.856076533246552,0,0.0,0.0,0.0,2.739160796190648e-38,0.0,0,0.0,#F0882A,6.039499999999995
